women_age,region,residence,v106,religion,ethnicity,no_of_H_members,v137,v150,v151,age_H_head,v157,v158,v159,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,number_of_other_wives,marital_duration,v613,v621,husband_education,husbands_occupation,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,ipv
3,3,1,1,3,17,3,1,1,2,25,0,0,2,4,3,0,3, ,0,0,0,0,0,1,1,2,0,14,10,1,1,54,1,91,35,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,3,1,2,2,9,3,0,1,2,44,0,2,2,5,2,0,2, ,3,0,0,0,0,1,4, , ,22,2, ,1,51,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,0,0,1,1,0,2,1
7,3,1,0,2,9,2,0,1,2,45,0,0,0,4,4,0,4, ,1,0,0,0,0,1,3, , ,15,4, ,0,88,1,91, , , , , ,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,1,3
6,3,1,1,2,9,2,0,1,2,44,0,0,0,4,4,0,4, ,11,0,0,0,0,1,1,2,1,16,4,1,1,71,1,91,52,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,3,1,1,1,9,3,1,2,1,31,1,2,2,4,1,0,1, ,3,0,0,0,0,1,1,1,0,22,2,1,2,91,1,91,31,2,4,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,3,17,6,2,1,2,30,0,2,0,3,5,0,5, ,0,0,0,0,0,1,5, , ,15,5, ,0,91,0,0, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0
4,3,1,1,3,17,8,2,2,1,36,0,2,0,2,6,1,6,1,0,0,0,0,0,1,1,1,0,16,8,1,1,71,0,0,36,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2
2,3,1,1,3,96,4,1,1,2,23,0,0,0,3,3,0,3, ,0,0,0,0,0,1,3, , ,12,2, ,1,91,1,91, , , , , ,0,1,1,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0
3,3,1,2,1,13,3,2,1,2,29,1,0,0,2,3,0,3, ,3,0,0,0,0,1,5, , ,20,3, ,2,25,0,0, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,1,0,1,0,0,1,3
3,3,1,1,3,17,5,1,2,1,33,0,2,2,5,3,0,3, ,0,0,0,0,0,1,1,1,0,16,5,1,1,88,0,0,34,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,3,1,2,1,9,3,1,1,2,34,2,2,2,5,1,0,1, ,11,0,0,0,0,1,1,1,0,29,2,1,2,91,1,91,38,2,2,2,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
2,3,1,1,2,9,3,1,2,1,36,2,2,2,5,1,0,1, ,0,0,0,0,0,1,1,1,0,22,2,8,1,76,0,0,36,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,1
3,3,1,3,1,9,2,1,1,2,25,2,2,2,5,1,0,1, ,11,0,0,0,0,1,1,2,0,21,3,1,3,11,1,25,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,3,2,3,2,0,2,1,56,2,2,2,5,3,0,3, ,2,0,0,0,0,1,1,1,0,23,3,1,3,29,1,61,56,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,1,1,2,9,3,1,2,1,32,2,2,2,5,1,0,1, ,3,0,0,0,0,1,1,1,0,16,3,1,1,88,1,35,32,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
6,3,1,1,2,9,2,0,2,1,50,0,1,2,4,2,0,2, ,3,0,0,0,0,1,1,1,2,18,2,1,2,28,1,53,50,2,1,4,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0
3,3,1,2,2,9,1,0,1,2,25,2,2,2,4,1,0,1, ,8,0,0,0,0,1,5, , ,18,2, ,2,31,1,53, , , , , ,0,0,0,0,0,0,0,1, ,0,1,0,0,0,1,0,1,0,0
5,3,1,1,1,9,4,0,2,1,39,0,2,2,5,2,0,2, ,1,0,0,0,0,1,1,1,0,21,2,1,1,51,1,36,38,2,2,2,2,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0
3,3,1,3,1,9,3,1,1,2,28,2,2,2,5,1,0,1, ,0,0,0,0,0,1,5, , ,21,2, ,3,36,1,24, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,0,0,1,0,8,2,0
2,3,1,1,2,96,1,0,1,2,20,0,2,2,4,0,0,0, ,5,0,0,0,0,1,4, , ,15,2, ,3,1,0,0, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,1,0,0,0,1,0,0
2,3,1,1,1,13,1,0,1,2,22,1,0,0,3,3,0,3, ,5,1,0,0,0,0,4, , ,14,3, ,1,91,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,0,0,1,1,1,2,0
7,3,1,2,1,9,2,0,8,2,65,1,2,2,4,1,0,1, ,0,0,0,0,0,1,4, , ,35,1, ,0,1,1,91, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0
2,3,1,0,3,11,2,0,2,1,50,0,0,0,3,0,0,0, ,0,0,0,0,0,1,1,1,0,18,6,1,0,92,0,0,26,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,13,4,1,1,2,19,0,0,0,1,2,1,2,2,0,0,0,1,0,0,2,1,0,10,7,2,1,91,1,91,24,4,4,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
3,3,1,0,2,13,7,2,2,1,39,0,2,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,21,5,2,0,91,1,91,32,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,3,1,0,2,13,10,1,1,2,32,0,2,1,3,6,0,4, ,3,0,0,0,0,1,1,1,0,16,12,8,0,91,1,91,43,2,2,2,2,1,1,0,0,0,2,2,1,1,0,1,0,0,0,0,1,1,0,1
3,3,1,1,1,13,3,2,1,2,24,2,2,0,5,2,0,2, ,11,0,0,0,0,1,1,2,0,12,2,1,1,1,1,91,40,4,4,4,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,2,2
5,3,2,0,1,13,5,1,3,2,60,0,0,0,1,3,0,3, ,0,0,0,0,0,1,5, , ,23,3, ,0,61,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0
5,3,2,1,1,13,4,2,1,2,36,0,0,0,1,6,0,6, ,11,0,0,0,0,1,4, , ,16,6, ,1,91,1,37, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0
3,3,2,0,1,14,4,1,1,2,26,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,0,18,6,1,0,92,0,0,50,4,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,1,14,8,2,2,1,36,0,0,0,1,6,0,6, ,3,0,0,0,0,1,1,1,0,12,6,1,0,92,0,0,36,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,3,2,2,1,13,2,0,2,1,26,2,2,0,1,0,0,0, ,0,0,0,0,0,1,1,1,0,16,2,1,1,91,0,0,23,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,2
2,3,2,1,1,14,2,0,1,2,21,0,2,0,1,1,0,0, ,3,0,0,0,0,1,2,2,0,16,2,1,2,91,1,35,23,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,3,1,1,2,13,6,2,2,1,30,0,2,0,1,4,0,4, ,11,0,0,0,0,1,1,1,0,17,4,1,0,91,1,35,30,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3,3,1,2,1,13,4,2,1,2,27,0,2,0,1,2,0,2, ,3,0,0,0,0,1,1,1,0,19,3,1,2, ,1,35,28,2,2,2,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,2
3,3,1,1,1,13,4,0,2,1,39,0,2,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,15,3,1,0,91,1,91,28,1,1,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
2,3,1,1,1,9,1,0,1,2,23,2,2,0,3,2,0,2, ,0,0,0,0,0,1,5, , ,16,3, ,0,61,1,92, , , , , ,1,1,1,1,1,0,0,1, ,0,1,1,1,1,1,0,0,1,4
1,3,1,1,1,9,4,1,2,1,28,0,2,1,3,1,0,1, ,3,0,0,0,0,1,1,1,0,18,2,1,1,93,0,0,27,1,2,2,1,0,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,2,0
6,3,1,0,1,9,6,1,1,2,40,0,0,0,2,5,0,5, ,0,0,0,0,0,1,5, , ,14,5, ,0,61,1,92, , , , , ,0,0,0,0,0,1,1,0, ,0,1,0,0,0,0,0,0,0,0
6,3,1,1,3,17,4,1,2,1,32,0,2,2,5,2,0,2, ,0,0,0,0,0,1,1,1,0,31,6,1,2,41,1,35,32,1,4,1,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3,3,1,0,3,17,5,1,1,2,29,0,2,1,4,1,1,1,2,0,0,0,0,0,1,1,1,0,22,4,2,2,88,0,0,40,4,4,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,3,1,1,1,7,6,1,2,1,40,0,2,2,5,3,0,3, ,1,0,0,0,0,1,1,1,0,15,3,1,2,91,1,36,40,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3,3,1,2,3,17,4,1,2,1,27,1,0,1,4,2,0,2, ,0,0,0,0,0,1,1,1,0,20,4,1,3,15,1,36,27,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,3,1,1,3,17,8,1,1,2,36,0,2,2,5,6,0,4, ,0,0,0,0,0,1,1,1,0,17,6,1,2,24,1, ,49,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2
5,3,1,1,3,17,6,1,2,1,48,0,1,2,5,5,0,5, ,0,0,0,0,0,1,1,1,0,15,6,1,3,25,0,0,48,4,4,4,4,0,1,0,0,0,0,2,1,1,0,1,0,1,0,1,0,8,2,2
7,3,1,0,3,17,2,0,1,2,48,0,2,2,4,5,0,4, ,0,0,0,0,0,1,1,2,1,15,5,1,1,13,1,35,57,1,1,4,4,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3,3,1,2,3,11,7,2,2,1,39,0,2,2,5,5,0,5, ,0,0,0,0,0,1,1,1,0,18,2,2,1,1,0,0,38,4,1,4,1,0,1,0,0,0,2,0,1,1,0,1,0,1,0,1,0,1,0,0
3,3,2,0,1,13,3,1,1,2,25,0,0,0,1,1,0,1, ,0,0,0,0,0,1,3, , ,21,6, ,0,92,0,0, , , , , ,0,0,0,0,0,1,1,0, ,0,0,0,0,0,0,0,0,0,0
5,3,2,0,1,13,6,0,2,1,43,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,24,6,1,0,92,0,0,43,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,0,1,13,8,0,4,1,60,0,0,0,1,0,0,0, ,0,0,0,0,0,1,1,2,0,14,4,1,0,92,0,0,24,4,4,4,4,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
2,3,2,0,1,13,9,0,2,1,60,0,0,0,1,0,0,0, ,0,0,0,1,0,0,1,1,1,20,10,2,0,92,1,91,60,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,0
3,3,2,0,1,13,6,2,2,1,30,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,1,14,6,1,0,92,0,0,30,1,1,1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3,3,2,1,1,13,6,1,2,1,37,1,2,0,2,4,0,4, ,1,0,0,0,0,0,1,1,0,18,6,2,1,91,1,91,38,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,2,2
6,3,2,0,1,13,5,0,2,1,55,0,2,0,2,3,0,3, ,0,0,0,1,0,0,1,1,1,17,10,2,1,91,1,91,56,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,3
4,3,2,0,1,13,6,1,1,2,32,0,0,0,1,2,0,2, ,0,0,0,1,0,0,3, , ,18,12, ,2,29,1,91, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,1,2,1
7,3,2,0,1,13,6,0,1,2,48,0,2,0,1,10,0,9, ,0,0,0,1,0,0,3, , ,18,10, ,1,29,0,0, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,1,1,1,0,1,1,3
3,3,2,0,1,14,4,1,1,2,26,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,2,1,14,4,1,0,61,0,0,58,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,0,1,14,7,2,1,2,38,0,0,0,1,9,0,9, ,0,0,0,0,0,1,1,2,1,17,9,1,0,61,0,0,60,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,1,1,9,5,1,2,1,35,0,0,0,1,5,1,5,1,0,0,0,0,0,1,1,1,0,15,6,1,0,61,0,0,35,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,3,2,0,1,14,6,2,2,1,56,0,0,0,1,5,1,5,1,0,0,0,0,0,1,1,1,0,23,6,1,0,61,0,0,56,1,1,4,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
7,3,2,0,1,14,6,0,1,2,46,0,0,0,1,6,0,5, ,0,0,0,0,0,1,1,2,1,27,6,2,0,61,0,0,60,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3,3,2,0,3,17,6,2,2,1,30,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,16,4,1,0,91,0,0,30,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0
2,3,2,2,3,17,4,1,3,1,60,0,0,0,1,1,0,1, ,0,0,0,0,0,1,5, , ,21,4, ,2,37,0,0, , , , , ,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
4,3,2,1,3,17,4,0,1,2,34,0,0,0,2,5,0,3, ,0,0,0,0,0,1,3, , ,16,5, ,1,88,1,35, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,2,0
3,3,2,1,3,17,3,2,1,2,25,1,1,1,1,2,0,2, ,0,0,0,0,0,1,1,2,0,21,6,2,0,92,0,0,26,2,4,4,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0
2,3,2,0,3,17,5,2,1,2,24,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,2,0,15,6,1,0,92,0,0,38,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,0,3,17,6,2,2,1,60,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,18,6,1,0,92,0,0,60,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0
3,3,2,0,3,17,4,2,2,1,28,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,0,21,6,1,0,92,0,0,28,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3,3,2,1,3,17,4,1,1,2,28,1,0,0,1,2,0,2, ,0,0,0,0,0,1,1,2,0,20,6,1,2,52,0,0,32,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,1
3,3,1,0,3,17,4,2,2,1,43,0,0,0,1,2,0,2, ,3,0,0,0,0,1,1,2,0,18,4,2,1,61,0,0,43,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2,3
4,3,1,0,3,96,8,1,2,1,42,0,1,0,1,6,0,6, ,0,0,0,0,0,1,1,1,0,17,8,2,0,61,0,0,42,2,4,1,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5,3,1,0,3,17,4,0,2,1,67,0,0,0,4,3,0,3, ,0,0,0,0,0,1,1,1,2,20,3,1,0,37,0,0,67,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,2,0,3,17,7,2,2,1,39,0,0,0,1,5,0,5, ,0,0,0,0,0,1,1,1,0,16,8,1,0,92,0,0,38,4,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,3,17,4,1,2,1,34,0,0,0,1,2,1,2,1,0,0,0,0,0,1,1,1,0,21,8,1,1,92,0,0,34,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
7,3,2,0,3,17,11,1,2,1,50,0,0,0,1,10,0,10, ,0,0,0,0,0,1,1,1,0,17,10,1,0,0,0,0,50,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,3,2,0,3,17,4,3,1,2,27,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,2,0,20,10,2,0,92,0,0,38,2,2,2,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
7,3,2,0,3,17,5,0,2,1,60,0,0,0,1,10,0,10, ,0,0,0,0,0,1,1,1,0,21,9,1,0,92,1,35,60,4,4,4, ,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
4,3,2,0,3,17,6,2,1,2,32,0,0,0,1,5,0,5, ,0,0,0,0,0,1,1,2,0,20,8,2,0,92,0,0,48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2
3,3,2,0,3,17,6,2,2,1,34,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,17,8,2,0,92,0,0,34,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,2
4,3,2,0,3,96,3,0,1,2,30,0,0,0,1,7,0,5, ,0,0,0,0,0,1,3, , ,15,8, ,0,92,0,0, , , , , ,0,0,0,0,0,1,1,0, ,0,0,0,0,0,0,0,1,0,0
5,3,2,1,3,17,6,0,2,1,40,0,0,0,1,5,0,5, ,0,0,0,0,0,1,1,1,0,13,8,1,0,92,0,0,40,4,4,4,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0
2,3,2,0,3,17,3,1,2,1,28,0,0,0,1,1,0,1, ,0,0,0,0,0,1,1,1,0,18,4,2,0,92,0,0,28,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,2,0,3,17,4,1,1,2,24,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,0,20,4,2,1,53,1,91,32,2,4,2,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
1,3,2,0,3,17,3,1,2,1,27,0,0,0,1,1,0,1, ,0,0,0,0,0,1,1,1,0,16,4,1,0,92,0,0,29,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,1,3,17,8,2,2,1,24,0,2,0,1,2,0,2, ,0,0,0,0,0,1,1, ,0,17,6,1,1,92,0,0,24,4,4,1,4,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
2,3,2,1,3,17,11,2,2,1,35,1,0,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,16,6,1,0,92,0,0,35,2,2,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
6,3,2,0,4,11,10,2,2,1,57,0,0,0,1,8,0,8, ,0,0,0,0,0,1,1,1,0,20,20,2,0,61,0,0,57,2,2,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,3,11,8,3,2,1,58,0,0,0,1,7,0,4, ,0,0,0,0,0,1,1,1,1,17,10,2,0,91,0,0,58,2,2,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,0,3,17,8,3,2,1,30,0,2,0,2,3,0,3, ,0,0,0,0,0,1,1,1,0,10,4,1,1,0,0,0,30,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,3,17,7,3,2,1,36,0,2,0,2,6,0,6, ,0,0,0,0,0,1,1,2,0,15,6,1,2,0,1,91,36,2,2,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2,1
3,3,2,1,3,17,2,0,1,2,27,0,2,0,2,3,0,3, ,3,0,0,0,0,1,1,2,0,16,3,1,1,36,0,0,35,1,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
5,3,1,1,3,17,3,0,1,2,37,0,0,0,2,3,0,2, ,0,0,0,0,0,1,1,2,0,11,3,1,2,11,0,0,40,4,4,4,4,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3,3,1,0,3,17,6,1,2,1,37,0,0,0,1,4,1,4,1,0,0,0,0,0,1,1,1,0,16,6,1,0, ,0,0,37,4,4,1,4,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
4,3,1,3,2,9,3,1,2,1,37,0,2,2,4,1,0,1, ,1,0,0,0,0,1,1,1,0,26,3,1,3, ,1, ,37,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,3,1,1,3,17,4,1,1,2,32,2,2,0,1,4,0,3, ,0,0,0,0,0,1,1,2,1,18,6,1,3,39,1,28,58,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,3,2,0,3,96,10,2,2,1,50,0,2,0,2,8,0,8, ,0,0,0,0,0,1,1,1,0,17,11,2,0,92,1,51,50,4,4,4,4,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0
4,3,2,0,3,17,7,2,1,2,25,0,1,0,1,5,0,5, ,3,0,0,0,0,1,1,1,0,17,6,1,0,92,0,0,36,2,4,1,2,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2,3
4,3,2,1,3,17,5,2,1,2,30,0,0,0,1,4,1,4,1,0,0,0,0,0,1,1,2,0,16,6,1,1,92,1,35,30,1,1,1,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,3,17,4,1,2,1,38,0,2,0,1,4,0,2, ,0,0,0,0,0,1,1,1,0,15,5,1,1,92,1,91,38,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,3,2,1,3,17,6,2,1,2,36,1,2,0,1,6,0,6, ,0,0,0,0,0,1,1,2,0,16,8,1,0,92,0,0,40,4,4,4,4,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7,3,2,0,3,17,8,1,1,2,47,0,0,0,1,12,0,10, ,0,0,0,0,0,1,1,1,0,22,12,2,0,92,1,91,57,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2
3,3,2,0,3,17,4,2,2,1,32,0,2,0,2,2,0,2, ,0,0,0,0,0,1,1,1,0,22,10,2,0,92,0,0,32,4,4,4,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1
3,3,2,0,3,17,1,0,1,2,27,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4, , ,21,10, ,0,92,0,0, , , , , ,0,1,0,1,0,0,1,1, ,0,1,0,1,0,1,0,1,0,1
5,3,2,0,3,17,8,3,2,1,50,0,0,0,1,6,0,6, ,0,0,0,0,0,1,1,1,0,21,12,2,0,91,1,92,50,2,2,2,2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
6,3,2,1,3,17,5,2,1,2,40,1,2,2,1,7,0,7, ,0,0,0,0,0,1,1,2,0,17,7,1,3,25,1,35,49,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6,3,2,1,3,17,8,1,2,1,56,0,0,0,2,7,0,7, ,0,0,0,0,0,1,1, ,0,19,7,1,0,92,0,0,53,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2,3,2,0,3,17,1,0,1,2,20,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,19,8,1,0,92,0,0,25,4,4,1,4,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0
5,3,2,1,3,17,6,1,2,1,42,0,1,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,23,10,2,3,25,0,0,45,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,2
3,3,2,1,3,17,6,2,2,1,32,0,0,0,1,4,1,4,1,0,0,0,0,0,1,1,1,0,15,5,1,1,92,0,0,32,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
4,3,2,1,2,9,5,0,2,1,44,0,2,2,4,2,0,2, ,0,0,0,0,0,1,1,1,0,17,2,1,2,61,1,61,44,2,2,2,2,0,0,0,0,0,2,2,1,1,0,1,0,0,0,1,1,1,0,0
6,3,2,2,2,9,3,0,2,1,48,1,2,2,4,3,0,3, ,3,0,0,0,0,1,1,1,0,21,1,1,2,61,1,61,49,1,1,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4,3,2,1,2,9,4,1,1,2,32,1,1,1,4,3,0,3, ,3,0,0,0,0,1,1,2,0,21,2,1,2,91,1,61,53,1,4,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
5,3,2,1,2,9,4,1,2,1,44,0,2,1,4,3,0,3, ,6,0,0,0,0,1,1,1,0,23,3, ,1,91,1,61,44,1,1,2,4,0,0,0,0,0,3,3,1,1,0,1,1,0,0,1,0,0,0,2
5,3,2,1,2,9,5,0,2,1,36,0,2,0,3,3,0,3, ,3,0,0,0,0,1,1,1,0,21,3,1,1,63,1,91,36,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
3,3,2,1,2,9,4,2,2,1,28,0,2,0,2,2,0,2, ,11,0,0,0,0,1,1,1,0,20,2,1,1,71,1,52,28,2,2,1,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,1
5,3,2,2,2,9,3,1,2,1,31,1,2,0,2,2,0,2, ,1,0,0,0,0,1,1,1,0,33,2,2,1,61,1,61,31,4,2,1,4,0,0,0,0,0,2,2,1,1,0,1,0,0,0,1,0,1,2,0
7,3,2,1,1,9,3,0,2,1,56,0,2,0,3,3,0,3, ,3,0,0,0,0,1,1,1,0,18,3,1,1,71,1,61,56,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
